,ROUTES,Longitude,Latitude,OBJECTID,Text
2237,L8,-77.074303,39.086237,337,Routes: L8
2238,"17A,17B,17M",-77.180145,38.811788,3902,"Routes: 17A,17B,17M"
2239,L8,-77.073357,39.060887,338,Routes: L8
2240,"17B,17F,17G,17K",-77.261222,38.810602,3903,"Routes: 17B,17F,17G,17K"
2241,L8,-77.07304599999999,39.060866,339,Routes: L8
2242,"17A,17M",-77.195894,38.811836,3904,"Routes: 17A,17M"
2243,L8,-77.076483,39.028387,340,Routes: L8
2244,"17A,17M",-77.195856,38.811617,3905,"Routes: 17A,17M"
2245,L8,-77.076204,39.028162,341,Routes: L8
2246,"17A,17B,17F,17G,17H,17K,17L",-77.231123,38.811312,3906,"Routes: 17A,17B,17F,17G,17H,17K,17L"
2247,L8,-77.08034,39.076256,342,Routes: L8
2248,"17A,17B,17F,17G,17H,17K,17L",-77.231081,38.81095,3907,"Routes: 17A,17B,17F,17G,17H,17K,17L"
2249,L8,-77.080885,39.076426,343,Routes: L8
2250,"17A,17M",-77.204123,38.811281,3908,"Routes: 17A,17M"
2251,L8,-77.07404100000001,39.064629,344,Routes: L8
2252,"17A,17M",-77.20346500000001,38.811640000000004,3909,"Routes: 17A,17M"
2253,L8,-77.073755,39.064721999999996,345,Routes: L8
2254,"17A,17G",-77.282202,38.824,3910,"Routes: 17A,17G"
2255,L8,-77.074141,39.065756,346,Routes: L8
2256,"17A,17G",-77.281873,38.824208,3911,"Routes: 17A,17G"
2257,28A,-77.084319,38.824656,347,Routes: 28A
2258,"17F,17G",-77.267674,38.812490999999994,3912,"Routes: 17F,17G"
2259,7C,-77.106825,38.841136999999996,348,Routes: 7C
2260,"17F,17G",-77.267962,38.813367,3913,"Routes: 17F,17G"
2261,"R99,R99V1",-77.060754,38.806509000000005,349,"Routes: R99,R99V1"
2262,"17A,17B,17F,17G,17H,17K,17L",-77.227907,38.810994,3914,"Routes: 17A,17B,17F,17G,17H,17K,17L"
2263,"29K,29KV1,29N",-77.061351,38.806104,350,"Routes: 29K,29KV1,29N"
2264,"17A,17B,17F,17G,17H,17K,17L",-77.228594,38.811353999999994,3915,"Routes: 17A,17B,17F,17G,17H,17K,17L"
2265,28A,-77.061695,38.805871999999994,351,Routes: 28A
2266,"17A,17B,17M",-77.164252,38.820803999999995,3916,"Routes: 17A,17B,17M"
2267,,-77.257317,38.888371,352,
2268,"17A,17B,17M",-77.163947,38.820962,3917,"Routes: 17A,17B,17M"
2269,,-77.25694200000001,38.888366,353,
2270,"17B,17F,17G,17K",-77.261825,38.810854,3918,"Routes: 17B,17F,17G,17K"
2271,,-77.248026,38.890609000000005,354,
2272,"17A,17F,17H,17K",-77.248402,38.810383,3919,"Routes: 17A,17F,17H,17K"
2273,"H3,H4",-77.04638,38.932869000000004,355,"Routes: H3,H4"
2274,"17F,17K",-77.249284,38.810773,3920,"Routes: 17F,17K"
2275,"H3,H4",-77.04562299999999,38.933054,356,"Routes: H3,H4"
2276,"17A,17B,17M",-77.173457,38.811834000000005,3921,"Routes: 17A,17B,17M"
2277,"16B,16BC,16E,16EC,16J,16P,4A",-77.140992,38.850938,357,"Routes: 16B,16BC,16E,16EC,16J,16P,4A"
2278,"17A,17B,17M",-77.17317,38.812022999999996,3922,"Routes: 17A,17B,17M"
2279,D4,-77.013526,38.902607,358,Routes: D4
2280,"17A,17B,17M",-77.16477900000001,38.818957,3923,"Routes: 17A,17B,17M"
2281,"C26,C26C",-76.825082,38.906859999999995,359,"Routes: C26,C26C"
2282,"17A,17B,17M",-77.165021,38.81899,3924,"Routes: 17A,17B,17M"
2283,"C26,C26C",-76.825179,38.907037,360,"Routes: C26,C26C"
2284,17A,-77.27591,38.818636,3925,Routes: 17A
2285,"C26,C26C",-76.807636,38.898723,361,"Routes: C26,C26C"
2286,"17F,17G",-77.270291,38.815422999999996,3926,"Routes: 17F,17G"
2287,"C26,C26C",-76.809158,38.901990999999995,362,"Routes: C26,C26C"
2288,"17F,17G",-77.269584,38.814578000000004,3927,"Routes: 17F,17G"
2289,"C26,C26C",-76.822666,38.907221,363,"Routes: C26,C26C"
2290,"C26,C26C",-76.823237,38.907084000000005,364,"Routes: C26,C26C"
2291,"17A,17G",-77.27628100000001,38.819461,3928,"Routes: 17A,17G"
2292,"C26,C26C",-76.819988,38.906248,365,"Routes: C26,C26C"
2293,"17A,17M",-77.201263,38.811376,3929,"Routes: 17A,17M"
2294,"C26,C26C",-76.81930600000001,38.905974,366,"Routes: C26,C26C"
2295,"17A,17F,17G,17H,17K,17L",-77.22147199999999,38.811468,3930,"Routes: 17A,17F,17G,17H,17K,17L"
2296,"C26,C26C",-76.807907,38.898662,367,"Routes: C26,C26C"
2297,"17A,17F,17G,17H,17K,17L",-77.223249,38.811091999999995,3931,"Routes: 17A,17F,17G,17H,17K,17L"
2298,"C26,C26C",-76.812775,38.902671999999995,368,"Routes: C26,C26C"
2299,"17A,17F,17G,17H,17K,17L",-77.225086,38.811417999999996,3932,"Routes: 17A,17F,17G,17H,17K,17L"
2300,"17A,17B,17F,17G,17H,17K,17L",-77.224903,38.811075,3933,"Routes: 17A,17B,17F,17G,17H,17K,17L"
2301,"C26,C26C",-76.809928,38.902023,369,"Routes: C26,C26C"
2302,"C26,C26C",-76.81510300000001,38.903734,370,"Routes: C26,C26C"
2303,"17A,17B,17M",-77.168439,38.81642,3934,"Routes: 17A,17B,17M"
2304,"C26,C26C",-76.815118,38.903542,371,"Routes: C26,C26C"
2305,"17A,17B,17M",-77.168602,38.815934000000006,3935,"Routes: 17A,17B,17M"
2306,"C26,C26C",-76.812913,38.902537,372,"Routes: C26,C26C"
2307,"17A,17M",-77.210598,38.811240999999995,3936,"Routes: 17A,17M"
2308,"17A,17H",-77.274351,38.803662,373,"Routes: 17A,17H"
2309,"17A,17M",-77.209845,38.811544,3937,"Routes: 17A,17M"
2310,"17A,17H",-77.274109,38.803688,374,"Routes: 17A,17H"
2311,"17B,17F,17G,17K",-77.257798,38.810699,3938,"Routes: 17B,17F,17G,17K"
2312,"17A,17H",-77.26724,38.805501,375,"Routes: 17A,17H"
2313,"17F,17K",-77.253833,38.810863,3939,"Routes: 17F,17K"
2314,"17A,17H",-77.26759399999999,38.805534,376,"Routes: 17A,17H"
2315,"17B,17F,17G,17K",-77.257809,38.810976000000004,3940,"Routes: 17B,17F,17G,17K"
2316,"17A,17H",-77.276418,38.801284,377,"Routes: 17A,17H"
2317,"17F,17K",-77.253716,38.810544,3941,"Routes: 17F,17K"
2318,"17A,17H",-77.27617099999999,38.801182,378,"Routes: 17A,17H"
2319,"17A,17G",-77.291888,38.826679999999996,3942,"Routes: 17A,17G"
2320,"17A,17H",-77.26780600000001,38.80195,379,"Routes: 17A,17H"
2321,"17A,17H",-77.267487,38.80175,380,"Routes: 17A,17H"
2322,"17A,17G",-77.292448,38.826361999999996,3943,"Routes: 17A,17G"
2323,"17A,17H",-77.274124,38.805267,381,"Routes: 17A,17H"
2324,"17A,17G",-77.313016,38.826026,3944,"Routes: 17A,17G"
2325,"17A,17H",-77.267525,38.803439000000004,382,"Routes: 17A,17H"
2326,"17A,17G",-77.313079,38.825701,3945,"Routes: 17A,17G"
2327,"17A,17H",-77.267275,38.803426,383,"Routes: 17A,17H"
2328,"17A,17G",-77.299994,38.826349,3946,"Routes: 17A,17G"
2329,"17A,17H",-77.269211,38.805746,384,"Routes: 17A,17H"
2330,"17A,17G",-77.30724000000001,38.823847,3947,"Routes: 17A,17G"
2331,"17A,17H",-77.268509,38.806046,385,"Routes: 17A,17H"
2332,"17A,17G",-77.30842700000001,38.824253999999996,3948,"Routes: 17A,17G"
2333,"17A,17H",-77.270576,38.805596,386,"Routes: 17A,17H"
2334,"17A,17F,17G,17H,17K",-77.239713,38.810778000000006,3949,"Routes: 17A,17F,17G,17H,17K"
2335,"17A,17H",-77.27090600000001,38.805409000000004,387,"Routes: 17A,17H"
2336,"17A,17F,17H,17K",-77.240689,38.811104,3950,"Routes: 17A,17F,17H,17K"
2337,"17A,17H",-77.274142,38.805557,388,"Routes: 17A,17H"
2338,"17A,17B,17M",-77.170445,38.814093,3951,"Routes: 17A,17B,17M"
2339,"17A,17H",-77.275086,38.801864,389,"Routes: 17A,17H"
2340,"17A,17B,17M",-77.170197,38.814087,3952,"Routes: 17A,17B,17M"
2341,"17A,17H",-77.274773,38.80178,390,"Routes: 17A,17H"
2342,"17A,17F,17H,17K",-77.244589,38.810565000000004,3953,"Routes: 17A,17F,17H,17K"
2343,"29C,29K,29KV1,29N",-77.236363,38.834943,391,"Routes: 29C,29K,29KV1,29N"
2344,"17A,17F,17H,17K",-77.245497,38.810881,3954,"Routes: 17A,17F,17H,17K"
2345,"16B,16BC,16E,16EC,16J,16P,4A",-77.138778,38.850045,392,"Routes: 16B,16BC,16E,16EC,16J,16P,4A"
2346,"Z11,Z11V1,Z6,Z6V1,Z8,Z8V3,Z8V9",-76.945255,39.079240000000006,3955,"Routes: Z11,Z11V1,Z6,Z6V1,Z8,Z8V3,Z8V9"
2347,"16B,16E",-77.139289,38.849391,393,"Routes: 16B,16E"
2348,"C21,C21V1,C22,C22V1,C29V1,C29V2,C29V4",-76.853391,38.903147,3956,"Routes: C21,C21V1,C22,C22V1,C29V1,C29V2,C29V4"
2349,"16B,16E",-77.13899,38.849543,394,"Routes: 16B,16E"
2350,,-76.853165,38.903144,3957,
2351,"G12,G13,G14,G16",-76.886623,38.996097,395,"Routes: G12,G13,G14,G16"
2352,"C21,C21C,C21V1,C22,C22V1,C29C,C29V4",-76.851076,38.894372,3958,"Routes: C21,C21C,C21V1,C22,C22V1,C29C,C29V4"
2353,"G12,G13,G14,G16",-76.886062,38.997827,396,"Routes: G12,G13,G14,G16"
2354,"C21,C21V1,C22,C22V1,C29V1,C29V2,C29V4",-76.851226,38.89413,3959,"Routes: C21,C21V1,C22,C22V1,C29V1,C29V2,C29V4"
2355,"G12,G12V1,G13,G14,G16",-76.8868,38.996045,397,"Routes: G12,G12V1,G13,G14,G16"
2356,"C21,C21V1,C22,C22V1,C29V1,C29V2,C29V4",-76.851741,38.89601,3960,"Routes: C21,C21V1,C22,C22V1,C29V1,C29V2,C29V4"
2357,1B,-77.21544499999999,38.87426,398,Routes: 1B
2358,,-76.859473,38.932907,3961,
2359,"G12,G12V1,G13,G14,G16",-76.885964,38.998078,399,"Routes: G12,G12V1,G13,G14,G16"
2360,,-76.85708199999999,38.93582,3962,
2361,"G12,G12V1,G13,G14,G16",-76.88508,38.99853,400,"Routes: G12,G12V1,G13,G14,G16"
2362,"C21,C21C,C21V1,C22,C22V1,C29C,C29V4",-76.85278000000001,38.906999,3963,"Routes: C21,C21C,C21V1,C22,C22V1,C29C,C29V4"
2363,"G12,G13,G14,G16",-76.88487099999999,38.998574,401,"Routes: G12,G13,G14,G16"
2364,"C21,C21V1,C22,C22V1,C29V1,C29V2,C29V4",-76.853131,38.906762,3964,"Routes: C21,C21V1,C22,C22V1,C29V1,C29V2,C29V4"
2365,,-76.880461,38.969916999999995,402,
2366,"C21,C21V1,C22,C22V1,C29V1,C29V2,C29V4",-76.853398,38.901852000000005,3965,"Routes: C21,C21V1,C22,C22V1,C29V1,C29V2,C29V4"
2367,,-76.88099799999999,38.97351,403,
2368,"C21,C21C,C21V1,C22,C22V1,C29C,C29V4",-76.853171,38.9022,3966,"Routes: C21,C21C,C21V1,C22,C22V1,C29C,C29V4"
2369,,-76.882122,38.974287,404,
2370,,-76.880961,38.972021000000005,405,
2371,"C21,C21C,C21V1,C22,C22V1,C29C,C29V4",-76.85282099999999,38.899074,3967,"Routes: C21,C21C,C21V1,C22,C22V1,C29C,C29V4"
2372,,-76.880775,38.97183,406,
2373,F14,-76.858468,38.923505,3968,Routes: F14
2374,"42,43",-77.038498,38.931152000000004,407,"Routes: 42,43"
2375,"F14,F14V1",-76.85813,38.923625,3969,"Routes: F14,F14V1"
2376,"25B,29K,29N,7A,7F",-77.131135,38.817158,408,"Routes: 25B,29K,29N,7A,7F"
2377,"A12,A12V2,A12V4,F14",-76.858852,38.922762,3970,"Routes: A12,A12V2,A12V4,F14"
2378,"A12,A12V2,A12V4",-76.904246,38.932961,409,"Routes: A12,A12V2,A12V4"
2379,"F14,F14V1",-76.858564,38.925592,3971,"Routes: F14,F14V1"
2380,"F1,F2,F2V1,F8",-76.92383000000001,38.937924,410,"Routes: F1,F2,F2V1,F8"
2381,F14,-76.858729,38.925533,3972,Routes: F14
2382,"F1,F2,F2C,F8",-76.92402,38.938271,411,"Routes: F1,F2,F2C,F8"
2383,"C21,C21V1,C22,C22V1,C29V1,C29V2,C29V4",-76.85278100000001,38.891944,3973,"Routes: C21,C21V1,C22,C22V1,C29V1,C29V2,C29V4"
2384,"F1,F2,F2C,F8",-76.921826,38.937344,412,"Routes: F1,F2,F2C,F8"
2385,"C21,C21C,C21V1,C22,C22V1,C29C,C29V4",-76.851987,38.891961,3974,"Routes: C21,C21C,C21V1,C22,C22V1,C29C,C29V4"
2386,"F1,F2,F2V1,F8",-76.92227700000001,38.937272,413,"Routes: F1,F2,F2V1,F8"
2387,,-76.859728,38.930463,3975,
2388,"F1,F2,F2V1,F8",-76.920237,38.936415999999994,414,"Routes: F1,F2,F2V1,F8"
2389,"F14,F14V1",-76.85871999999999,38.926505999999996,3976,"Routes: F14,F14V1"
2390,"F1,F2,F2C,F8",-76.91869,38.936018,415,"Routes: F1,F2,F2C,F8"
2391,F14,-76.858976,38.92682,3977,Routes: F14
2392,"F1,F2,F2V1,F8",-76.918308,38.935564,416,"Routes: F1,F2,F2V1,F8"
2393,"F14,F14V1",-76.86019499999999,38.916174,3978,"Routes: F14,F14V1"
2394,"A12,A12V4,F13,F13V1",-76.910606,38.933582,417,"Routes: A12,A12V4,F13,F13V1"
2395,F14,-76.860474,38.916992,3979,Routes: F14
2396,"A12,A12V4",-76.907156,38.933096,418,"Routes: A12,A12V4"
2397,"A12,A12V2,A12V4,F14",-76.860087,38.920716,3980,"Routes: A12,A12V2,A12V4,F14"
2398,"F12,F12C",-76.886544,38.926795,419,"Routes: F12,F12C"
2399,"A12,A12V2,A12V4,F14",-76.859434,38.921806,3981,"Routes: A12,A12V2,A12V4,F14"
2400,"F1,F2,F2V1,F8",-76.924914,38.938373999999996,420,"Routes: F1,F2,F2V1,F8"
2401,"F14,F14V1",-76.859391,38.929363,3982,"Routes: F14,F14V1"
2402,"A12,A12V2,A12V4",-76.86438000000001,38.920704,421,"Routes: A12,A12V2,A12V4"
2403,"C21,C21C,C21V1,C22,C22V1,C29C,C29V4",-76.851501,38.896051,3983,"Routes: C21,C21C,C21V1,C22,C22V1,C29C,C29V4"
2404,"A12,A12V4",-76.864919,38.920643,422,"Routes: A12,A12V4"
2405,"C21,C21V1,C22,C22V1,C29V1,C29V2,C29V4",-76.853347,38.899788,3984,"Routes: C21,C21V1,C22,C22V1,C29V1,C29V2,C29V4"
2406,"A12,A12V4",-76.90508100000001,38.932834,423,"Routes: A12,A12V4"
2407,F14,-76.859335,38.928618,3985,Routes: F14
2408,F12,-76.881232,38.927184999999994,424,Routes: F12
2409,,-76.858997,38.934267,3986,
2410,"F12,F12C",-76.880889,38.927498,425,"Routes: F12,F12C"
2411,"F14,F14V1",-76.859811,38.920574,3987,"Routes: F14,F14V1"
2412,"A12,A12V2,A12V4",-76.868368,38.923384000000006,426,"Routes: A12,A12V2,A12V4"
2413,"D13,D13C,D14,D14C",-76.965287,38.804845,3988,"Routes: D13,D13C,D14,D14C"
2414,"A12,A12V4",-76.868477,38.923082,427,"Routes: A12,A12V4"
2415,"D13,D14,D14V1",-76.95654499999999,38.804190999999996,3989,"Routes: D13,D14,D14V1"
2416,F12,-76.88729599999999,38.926448,428,Routes: F12
2417,"D13,D13C,D14,D14C",-76.956641,38.804047,3990,"Routes: D13,D13C,D14,D14C"
2418,"A12,A12V4",-76.90283000000001,38.93233,429,"Routes: A12,A12V4"
2419,"D13,D13C,D14,D14C",-76.950171,38.803182,3991,"Routes: D13,D13C,D14,D14C"
2420,"A12,A12V2,A12V4",-76.901494,38.93221,430,"Routes: A12,A12V2,A12V4"
2421,"D13,D14,D14V1",-76.94941800000001,38.803179,3992,"Routes: D13,D14,D14V1"
2422,"A12,A12V4",-76.870964,38.924478,431,"Routes: A12,A12V4"
2423,"D13,D13C,D14,D14C",-76.94174,38.800610999999996,3993,"Routes: D13,D13C,D14,D14C"
2424,"A12,A12V2,A12V4",-76.870357,38.924507,432,"Routes: A12,A12V2,A12V4"
2425,"A12,A12V2,A12V4,F13",-76.910022,38.933749,433,"Routes: A12,A12V2,A12V4,F13"
2426,"D13,D13C,D14,D14C",-76.93221,38.800183000000004,3994,"Routes: D13,D13C,D14,D14C"
2427,"D13,D14,D14V1",-76.931907,38.800317,3995,"Routes: D13,D14,D14V1"
2428,"A12,A12V2,A12V4",-76.907414,38.933415999999994,434,"Routes: A12,A12V2,A12V4"
2429,"D13,D13C,D14,D14C",-76.953073,38.804026,3996,"Routes: D13,D13C,D14,D14C"
2430,"A12,A12V4,F12",-76.890555,38.927212,435,"Routes: A12,A12V4,F12"
2431,"F12,F12C",-76.889758,38.927198,436,"Routes: F12,F12C"
2432,"D13,D14,D14V1",-76.953514,38.804099,3997,"Routes: D13,D14,D14V1"
2433,"A12,A12V4,F12",-76.877882,38.92708,437,"Routes: A12,A12V4,F12"
2434,"D13,D14,D14V1",-76.964641,38.80542,3998,"Routes: D13,D14,D14V1"
2435,"F12,F12C",-76.890537,38.933648,438,"Routes: F12,F12C"
2436,"D13,D14,D14V1",-76.930391,38.800670000000004,3999,"Routes: D13,D14,D14V1"
2437,"A12,A12V2",-76.890709,38.933531,439,"Routes: A12,A12V2"
2438,"D13,D13C,D14,D14C",-76.93804899999999,38.800196,4000,"Routes: D13,D13C,D14,D14C"
2439,"A12,A12V4",-76.890884,38.933413,440,"Routes: A12,A12V4"
2440,"W2,W2C,W2V1,W2V3,W2V4,W3,W3V1",-76.973376,38.855491,441,"Routes: W2,W2C,W2V1,W2V3,W2V4,W3,W3V1"
2441,"W2,W2C,W2CV1,W2V1,W2V2,W2V3,W2V4,W2V5,W3,W3V1",-76.973279,38.855409,442,"Routes: W2,W2C,W2CV1,W2V1,W2V2,W2V3,W2V4,W2V5,W3,W3V1"
2442,B27,-76.85685,38.966107,443,Routes: B27
2443,B27,-76.850716,38.97032,444,Routes: B27
2444,B27,-76.850626,38.970216,445,Routes: B27
2445,B27,-76.847557,38.971989,446,Routes: B27
2446,B27,-76.847595,38.971748999999996,447,Routes: B27
2447,B27,-76.8415,38.975087,448,Routes: B27
2448,B27,-76.84178100000001,38.974762,449,Routes: B27
2449,B27,-76.839311,38.976085,450,Routes: B27
2450,B27,-76.839425,38.9762,451,Routes: B27
2451,B27,-76.78850899999999,39.004292,452,Routes: B27
2452,B27,-76.788352,39.004211,453,Routes: B27
2453,"B27,G13,G14,G14V1,G16,G16V1",-76.859464,38.964401,454,"Routes: B27,G13,G14,G14V1,G16,G16V1"
2454,B27,-76.789688,39.003624,455,Routes: B27
2455,B27,-76.789608,39.003516,456,Routes: B27
2456,B27,-76.799358,38.998129999999996,457,Routes: B27
2457,B27,-76.799198,38.998458,458,Routes: B27
2458,B27,-76.820099,38.987253,459,Routes: B27
2459,B27,-76.819325,38.987379,460,Routes: B27
2460,B27,-76.829442,38.981404,461,Routes: B27
2461,B27,-76.829673,38.981103999999995,462,Routes: B27
2462,B27,-76.800859,38.997136,463,Routes: B27
2463,B27,-76.854876,38.967724,464,Routes: B27
2464,B27,-76.855191,38.967319,465,Routes: B27
2465,B27,-76.81699300000001,38.988955,466,Routes: B27
2466,B27,-76.835222,38.978390999999995,467,Routes: B27
2467,B27,-76.835091,38.978632,468,Routes: B27
2468,B27,-76.836052,38.977990999999996,469,Routes: B27
2469,B27,-76.83635699999999,38.978009,470,Routes: B27
2470,B27,-76.845052,38.973248999999996,471,Routes: B27
2471,B27,-76.845424,38.972885999999995,472,Routes: B27
2472,B27,-76.801316,38.997075,473,Routes: B27
2473,B27,-76.807221,38.993666999999995,474,Routes: B27
2474,B27,-76.806573,38.994211,475,Routes: B27
2475,B27,-76.832427,38.979762,476,Routes: B27
2476,B27,-76.832667,38.979819,477,Routes: B27
2477,B27,-76.825004,38.984014,478,Routes: B27
2478,B27,-76.82491999999999,38.983885,479,Routes: B27
2479,"F14,F14V1,J12",-76.92204699999999,38.873329999999996,480,"Routes: F14,F14V1,J12"
2480,"F14,F14V1,J11,J12",-76.92227700000001,38.873179,481,"Routes: F14,F14V1,J11,J12"
2481,"F14,F14V1,J11,J12",-76.918939,38.879584,482,"Routes: F14,F14V1,J11,J12"
2482,"F14,F14V1,J12",-76.918816,38.879573,483,"Routes: F14,F14V1,J12"
2483,"F14,F14V1,J11,J12",-76.916379,38.884526,484,"Routes: F14,F14V1,J11,J12"
2484,"F14,F14V1,J11,J12",-76.917286,38.88282,485,"Routes: F14,F14V1,J11,J12"
2485,"F14,F14V1,J12",-76.917129,38.882798,486,"Routes: F14,F14V1,J12"
2486,"F14,F14V1,J12",-76.91828000000001,38.880588,487,"Routes: F14,F14V1,J12"
2487,"F14,F14V1,J11,J12",-76.918286,38.880886,488,"Routes: F14,F14V1,J11,J12"
2488,"F14,F14V1,J11,J12",-76.919709,38.878111,489,"Routes: F14,F14V1,J11,J12"
2489,,-76.919675,38.877927,490,
2490,"F14,F14V1,J11,J12",-76.92056099999999,38.876490000000004,491,"Routes: F14,F14V1,J11,J12"
2491,"F14,F14V1,J12",-76.920527,38.876241,492,"Routes: F14,F14V1,J12"
2492,"F14,F14V1,J11,J12",-76.92317,38.871451,493,"Routes: F14,F14V1,J11,J12"
2493,"C21,C21C,C21V1,C22,C22V1,C29C,C29V4",-76.83676700000001,38.899521,494,"Routes: C21,C21C,C21V1,C22,C22V1,C29C,C29V4"
2494,"C21,C21V1,C22,C22V1,C29V1,C29V2,C29V4",-76.83657600000001,38.899665,495,"Routes: C21,C21V1,C22,C22V1,C29V1,C29V2,C29V4"
2495,"C21,C21C,C21V1,C22,C22V1,C29C,C29V4",-76.836001,38.898176,496,"Routes: C21,C21C,C21V1,C22,C22V1,C29C,C29V4"
2496,"C21,C21V1,C22,C22V1,C29V1,C29V2,C29V4",-76.839047,38.896088,497,"Routes: C21,C21V1,C22,C22V1,C29V1,C29V2,C29V4"
2497,"C21,C21C,C21V1,C22,C22V1,C29C,C29V4",-76.838413,38.896437,498,"Routes: C21,C21C,C21V1,C22,C22V1,C29C,C29V4"
2498,"C21,C21V1,C22,C22V1,C29V1,C29V2,C29V4",-76.837615,38.901286,499,"Routes: C21,C21V1,C22,C22V1,C29V1,C29V2,C29V4"
2499,"C21,C21C,C21V1,C22,C22V1,C29C,C29V4",-76.83793299999999,38.901658000000005,500,"Routes: C21,C21C,C21V1,C22,C22V1,C29C,C29V4"
2500,"C21,C21C,C21V1,C22,C22V1,C26,C26C,C29C,C29V1,C29V2,C29V4",-76.843613,38.895653,501,"Routes: C21,C21C,C21V1,C22,C22V1,C26,C26C,C29C,C29V1,C29V2,C29V4"
2501,"C21,C21C,C21V1,C22,C22V1,C26,C26C,C29C,C29V1,C29V2,C29V4",-76.846393,38.898298,502,"Routes: C21,C21C,C21V1,C22,C22V1,C26,C26C,C29C,C29V1,C29V2,C29V4"
2502,"C21,C21V1",-76.81963499999999,38.887895,503,"Routes: C21,C21V1"
2503,"C21,C21V1",-76.820197,38.888591999999996,504,"Routes: C21,C21V1"
2504,"C26,C26C,C29C,C29V4",-76.845999,38.899728,505,"Routes: C26,C26C,C29C,C29V4"
2505,"C21,C21C,C21V1,C22,C22V1",-76.845837,38.899851,506,"Routes: C21,C21C,C21V1,C22,C22V1"
2506,"C21,C21V1,C22,C22V1,C29V1,C29V2,C29V4",-76.84567,38.899972,507,"Routes: C21,C21V1,C22,C22V1,C29V1,C29V2,C29V4"
2507,"F1,F2,F2V1",-76.977563,38.952090999999996,508,"Routes: F1,F2,F2V1"
2508,"F1,F2",-76.977743,38.951817,509,"Routes: F1,F2"
2509,"F1,F2,F2V1",-76.977859,38.949838,510,"Routes: F1,F2,F2V1"
2510,"F1,F2",-76.977983,38.949639000000005,511,"Routes: F1,F2"
2511,G12,-76.888755,39.007521999999994,512,Routes: G12
2512,G12,-76.88533199999999,39.009108000000005,513,Routes: G12
2513,G12,-76.88530300000001,39.009002,514,Routes: G12
2514,"B21,C29V4",-76.755499,38.971882,515,"Routes: B21,C29V4"
2515,"B21,C29V4",-76.755792,38.971629,516,"Routes: B21,C29V4"
2516,"87,87V1,89M",-76.846466,39.089090999999996,517,"Routes: 87,87V1,89M"
2517,"87,87V1,89M,Z29V2,Z9",-76.847883,39.080162,518,"Routes: 87,87V1,89M,Z29V2,Z9"
2518,"87,87V1,89M,Z29,Z9",-76.84831,39.080024,519,"Routes: 87,87V1,89M,Z29,Z9"
2519,"87,87V1",-76.843259,39.070509,520,"Routes: 87,87V1"
2520,"87,87V1",-76.837825,39.056262,521,"Routes: 87,87V1"
2521,"87,87V1,89M",-76.847101,39.084858000000004,522,"Routes: 87,87V1,89M"
2522,"87,87V1,89M,Z29,Z9",-76.84751999999999,39.084815,523,"Routes: 87,87V1,89M,Z29,Z9"
2523,"87,87V1",-76.847711,39.073264,524,"Routes: 87,87V1"
2524,"87,87V1",-76.847849,39.07427,525,"Routes: 87,87V1"
2525,"87,87V1,89M",-76.842862,39.094532,526,"Routes: 87,87V1,89M"
2526,"B21,C29V4",-76.75614200000001,38.975941999999996,527,"Routes: B21,C29V4"
2527,"B21,C29V4",-76.755818,38.97548,528,"Routes: B21,C29V4"
2528,"B21,C29V4",-76.756116,38.97831,529,"Routes: B21,C29V4"
2529,"87,87V1,89M",-76.844557,39.09133,530,"Routes: 87,87V1,89M"
2530,"B21,C29V4",-76.75591899999999,38.979038,531,"Routes: B21,C29V4"
2531,"B21,C29V4",-76.75681800000001,38.982053,532,"Routes: B21,C29V4"
2532,"B21,C29V4",-76.756578,38.982277,533,"Routes: B21,C29V4"
2533,"87,87V1",-76.842848,39.069725,534,"Routes: 87,87V1"
2534,"87,87V1,89M",-76.843336,39.093251,535,"Routes: 87,87V1,89M"
2535,"87,87V1,89M",-76.84389200000001,39.093074,536,"Routes: 87,87V1,89M"
2536,"87,87V1",-76.839625,39.064178999999996,537,"Routes: 87,87V1"
2537,"B21,B22,C29V4",-76.758048,38.987642,538,"Routes: B21,B22,C29V4"
2538,"B21,C29V4",-76.757228,38.983872999999996,539,"Routes: B21,C29V4"
2539,"B21,C29V4",-76.756935,38.983985,540,"Routes: B21,C29V4"
2540,"B21,B22,C29V4",-76.757595,38.986979999999996,541,"Routes: B21,B22,C29V4"
2541,"B21,B22,C29V4",-76.762825,39.008388000000004,542,"Routes: B21,B22,C29V4"
2542,"B21,B22,C29V4",-76.763233,39.007934000000006,543,"Routes: B21,B22,C29V4"
2543,"B21,B22,C29V4",-76.75856,38.996348,544,"Routes: B21,B22,C29V4"
2544,"B21,B22,C29V4",-76.758798,38.995978,545,"Routes: B21,B22,C29V4"
2545,"B21,B22,C29V4",-76.75936999999999,39.000634000000005,546,"Routes: B21,B22,C29V4"
2546,"B21,B22,C29V4",-76.759179,39.001031,547,"Routes: B21,B22,C29V4"
2547,"87,87V1",-76.848247,39.075317,548,"Routes: 87,87V1"
2548,"87,87V1",-76.848737,39.075891999999996,549,"Routes: 87,87V1"
2549,"87,87V1,89M",-76.845922,39.089196,550,"Routes: 87,87V1,89M"
2550,"87,87V1,89M",-76.846723,39.087129,551,"Routes: 87,87V1,89M"
2551,"B21,B22,C29V4",-76.758158,38.991458,552,"Routes: B21,B22,C29V4"
2552,"B21,B22,C29V4",-76.758438,38.991704,553,"Routes: B21,B22,C29V4"
